學校,年度,科目,題號,單元,題型,答案,答案來源,釋疑校對,阿摩校對,詳解,題目圖,詳解連結,狀態,錯因,備註
中國醫藥大學,112,化學,1,未分類,1. 下列鹵烷分子的IUPAC 系統命名為何? (A) 2-chloro-3-sec-butylhexane (B) 2-chloro-4-methyl-3-propylhexane (C) 3-sec-butyl-2-chlorohexane (D) 4-(1-chloroethyl)-3-methylheptane,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q001\CMU_112_chem_q001_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,2,未分類,2. 下列反應的主要產物為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q002\CMU_112_chem_q002_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,3,未分類,3. 下列反應何者產物為炔? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q003\CMU_112_chem_q003_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,4,酸鹼/溶液,4. 下列反應何者產物不會得到羧酸? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q004\CMU_112_chem_q004_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,5,酸鹼/溶液,5. 下列人名重排反應何者不會產生異氰酸酯(isocyanate)中間體? (A) Curtius (B) Hofmann (C) Lossen (D) Wolff,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q005\CMU_112_chem_q005_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,6,未分類,6. 下列何種光譜分析方法最適合用來區分順式與反式-2-丁烯? (A) 紅外線光譜 (B) 氫核磁共振光譜 (C) 碳核磁共振光譜 (D) 質譜,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q006\CMU_112_chem_q006_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,7,未分類,"7. 下列四種雙烯(I–IV)與馬來酐(maleic anhydride)進行Diels-Alder 反應,其反應性由高到低 依序為: (A) II > III > I > IV (B) III > I > II > IV (C) III > I > IV > II (D) III > II > I > IV",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q007\CMU_112_chem_q007_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,8,芳香族/有機反應,"8. 1,3-二氯苯進行單一溴化反應的主要產物為何? (A) I (B) II (C) III (D) I + II (1:1)",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q008\CMU_112_chem_q008_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,9,未分類,9. 下列反應何者可以得到預期產物? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q009\CMU_112_chem_q009_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,10,酸鹼/溶液,10. 下列反應的產物為何? (A) 3-甲基己醛 (B) 4-甲基-1-己醇 (C) 4-甲基己醛 (D) 4-甲基己酸,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q010\CMU_112_chem_q010_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,11,未分類,11. 下列四種羰基化合物(I–IV)對親核劑的反應性由高到低依序為: (A) I > III > II > IV (B) III > II > I > IV (C) III > II > I = IV (D) III > II > IV > I,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q011\CMU_112_chem_q011_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,12,鍵結/光譜,12. 下列人名反應的名稱為何? (A) Heck (B) Sonogashira (C) Stille (D) Suzuki-Miyaura,C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q012\CMU_112_chem_q012_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,13,未分類,"13. 醣類水解的生成物,何者錯誤? (A) 乳糖 + 水 → 葡萄糖 + 半乳糖 (B) 麥芽糖 + 水 → 果糖 (C) 蔗糖 + 水 → 葡萄糖 + 果糖 (D) 澱粉 + 水 → 葡萄糖",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q013\CMU_112_chem_q013_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,14,未分類,"14. 定溫下,A、B 兩種液體的飽和蒸氣壓分別為200 mmHg 與100 mmHg,若A、B 兩液體 混合形成理想溶液,其蒸氣相中B 的莫耳分率為0.25,則溶液的蒸氣壓為多少mmHg? (A) 150 (B) 160 (C) 175 (D) 300",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q014\CMU_112_chem_q014_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,15,未分類,"15. 某有機物只由碳、氫原子組成,取此有機物蒸氣15 毫升與100 毫升氧氣在常溫下混合, 經點火完全燃燒後回復至原溫度,產生氣體體積為70 毫升,將此氣體通過KOH(aq)後體 積變為25 毫升,則此有機化合物為下列何者? (A) C3H6 (B) C3H8 (C) C4H8 (D) C4H10",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q015\CMU_112_chem_q015_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,16,未分類,16. 下列金屬錯離子何者的金屬離子具有d5 電子組態? (A) [FeCl6]4– (B) [Mo(NH3)6]3+ (C) [Ti(H2O)6]2+ (D) [Fe(CN)6]3–,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q016\CMU_112_chem_q016_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,17,未分類,"17. 100 oC 時,1 升之真空容器充入3.2 克氧與1.8 克水,測得總壓為X。擴大容器體積為 5 升,溫度仍為100 oC,則容器內壓力將變為何? (A) 0.20X (B) 0.25X (C) 0.30X (D) 0.40X",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q017\CMU_112_chem_q017_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,18,未分類,"18. 將各為1.0 莫耳的Al(OH)3、Ba(OH)2、NaOH 及Na3PO4 固體,分別置入1.0 升的水中, 試問哪一個溶液之蒸氣壓最高? (A) Al(OH)3 (B) Ba(OH)2 (C) NaOH (D) Na3PO4",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q018\CMU_112_chem_q018_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,19,未分類,"19. 有關電池的敘述,下列何者正確? (A) 鉛蓄電池是可重複使用,放電時的陽極為PbO2 (B) 若陰極為銅棒的電池,放電後銅棒的重量會變輕 (C) 氫–氧燃料電池的陽極為氧氣 (D) 電子會自陽極經外電路流到陰極",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q019\CMU_112_chem_q019_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,20,未分類,"20. 綠色化學是一種環保新觀念,利用此化學方法製備物質時,強調原子經濟,下列四個反應, 對於製造氫氣而言的原子經濟大小比較,何者正確? 甲: H2O → H2 + O2 乙: C + H2O → CO2 + H2 丙: CH4 + H2O → CO2 + H2 丁: CH3OH + H2O → CO2 + H2 (A) 甲>乙>丙>丁 (B) 丙>乙>丁>甲 (C) 丙>丁>甲>乙 (D) 丙>丁>乙>甲",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q020\CMU_112_chem_q020_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,21,酸鹼/溶液,"21. 取含有Fe2O3 雜質的金塊樣品3.2 克,以適量鹽酸使雜質恰完全作用,釋出的Fe3+再以鐵 還原成Fe2+,該溶液中無Fe3+殘留,其反應如式1 及式2。用去離子水將該溶液稀釋至100 毫升,取該稀釋液10 毫升,在標準狀況下通入氯氣13.44 毫升(視為理想氣體),可將Fe2+ 完全氧化,如式3 所示,該溶液中無Fe2+殘留。試問金塊樣品中所含Fe2O3 的重量百分比 為多少?(Fe2O3 莫耳質量為160 g/mol) Fe2O3(s) + 6H+(aq) → 2Fe3+(aq) + 3H2O(l) (式1) Fe(s) + 2Fe3+(aq) → 3Fe2+(aq) (式2) 2Fe2+(aq) + Cl2(g) → 2Fe3+(aq) + 2Cl−(aq) (式3) (A) 20% (B) 30% (C) 40% (D) 50%",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q021\CMU_112_chem_q021_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,22,未分類,22. 右列錯合物中鐵的價電子數目為何? (A) 8 (B) 14 (C) 16 (D) 18,B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q022\CMU_112_chem_q022_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,23,芳香族/有機反應,"23. 取聚苯乙烯5 克溶於苯中配成100 毫升的苯溶液,若37 oC 時此溶液的滲透壓為0.061 atm, 則此聚合物約含有若干個單體? (A) 52 (B) 100 (C) 104 (D) 200",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q023\CMU_112_chem_q023_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,24,未分類,"24. 一容器內裝理想氣體,以一能自由滑動之活塞隔成左、右兩室(如 右圖),在27 oC 平衡時左右兩室之體積均為V,今將左室緩加熱 至77 oC,右室保持原來溫度,則左室氣體之體積增加了多少? (A) V/6 (B) V/7 (C) V/13 (D) V/14",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q024\CMU_112_chem_q024_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,25,未分類,"25. 在27 oC 時,2.0 升的密閉容器中含有2.0 莫耳的丙烷與足量的氧氣。點火後,丙烷完全 燃燒費時10 秒,則二氧化碳的生成速率為多少M/s? (A) 0.10 (B) 0.30 (C) 1.0 (D) 3.0",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q025\CMU_112_chem_q025_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,26,芳香族/有機反應,"26. 下列化合物有四個芳香環(aromatic rings)。這些芳香環進行親電性取代反應(electrophilic substitution reaction)時,反應性由高至低排列為何? (A) A > B > C > D (B) A > C > D > B (C) C > B > D > A (D) D > C > B > A",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q026\CMU_112_chem_q026_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,27,鍵結/光譜,27. 下列化合物中哪個碳原子在碳核磁共振光譜(13C-NMR)中的訊號會出現在最低場區域 (downfield region)?,C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q027\CMU_112_chem_q027_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,28,芳香族/有機反應,28. 下列化合物中有多少個是芳香性化合物(aromatic compounds)? (A) 1 (B) 2 (C) 3 (D) 4,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q028\CMU_112_chem_q028_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,29,未分類,"29. 下列哪些結構代表相同的化合物? (A) I, II (B) I, III (C) II, III (D) I, II, III",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q029\CMU_112_chem_q029_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,30,鍵結/光譜,30. 下列化合物何者含有(S)-組態(S-configuration)之掌性中心(chiral center)? (A) (B) (C) (D),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q030\CMU_112_chem_q030_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,31,酸鹼/溶液,31. 下列化合物何者無法利用氫化鈉(NaH)進行去質子化反應(deprotonation reaction)? (A) ammonia (B) 2-butanone (C) dimethyl malonate (D) phenol,C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q031\CMU_112_chem_q031_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,32,未分類,32. 下列反應的主要產物為何? (A) (B) (D) (C),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q032\CMU_112_chem_q032_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,33,未分類,"33. 下列分子或離子中氮原子的混成軌域分別為何? NO3– N2 NO2– (A) sp3, sp, sp (B) sp2, sp, sp2 (C) sp2, sp, sp3 (D) sp3, sp2, sp3",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q033\CMU_112_chem_q033_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,34,未分類,34. 下列化合物中氫原子A–D 的pKa 值由高至低排列為何? (A) A > B > C > D (B) B > A > C > D (C) C > D > B > A (D) D > C > B > A,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q034\CMU_112_chem_q034_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,35,未分類,35. 下列反應會產生鏡像異構物(enantiomeric isomers)的有幾個? I. II. III. IV. (A) 1 (B) 2 (C) 3 (D) 4,A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q035\CMU_112_chem_q035_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,36,未分類,"36. 下列化合物中何者為化合物Z 之非鏡像異構物? (A) I, II (B) I, II, III (C) II, III, IV (D) III, IV",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q036\CMU_112_chem_q036_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,37,未分類,37. 下列反應的主要產物為何? (A) (B) (C) (D),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q037\CMU_112_chem_q037_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,38,未分類,"38. 某一元素電子組態為[Kr] 4d105s25p2,則此元素為: (A) 非金屬元素 (B) 金屬元素 (C) 過渡金屬元素 (D) 鑭系元素",D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q038\CMU_112_chem_q038_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,39,未分類,"39. 某一化合物分子式為C8H10O;其氫核磁共振光譜訊號為(2.80, triplet);( 3.65, triplet); (7.20, multiplet)。此化合物結構可能為何? (D) (A) (B) (C)",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q039\CMU_112_chem_q039_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,40,未分類,40. 下列化合物何者具有雙環[3.3.0]骨架? (A) (B) (C) (D),C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q040\CMU_112_chem_q040_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,41,酸鹼/溶液,41. 下列哪個金屬配位錯合物與硝酸銀(AgNO3)水溶液反應會形成白色沉澱? (A) [Cr(NH3)3Cl3] (B) [Cr(NH3)6]Cl3 (C) Na3[Cr(CN)6] (D) Na3[CrCl6],A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q041\CMU_112_chem_q041_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,42,未分類,42. 下列化合物何者為順磁性(paramagnetic)? (A) [Zn(H2O)6]2+ (B) [Co(NH3)6]3+ (strong field) (C) [Cu(en)3]+ (D) [Mn(en)3]2+ (strong field),B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q042\CMU_112_chem_q042_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,43,鍵結/光譜,"43. 下列關於O2 與NO 的敘述何者正確? I. 兩者皆是順磁性 II. O2 分子鍵強度(bond strength)較NO 分子的大 III. NO 為一同核(homonuclear)、雙原子(diatomic)分子 IV. NO 的游離能(ionization energy)較NO+之游離能小 (A) I, II (B) I, II, III, IV (C) I, IV (D) II, III",C,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q043\CMU_112_chem_q043_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,44,未分類,44. 下列反應於0 oC 時的反應速率與反應物濃度變化如下表所示: H2SeO3(aq) + 6I–(aq) + 4H+(aq)  2I3–(aq) + 3H2O(l) + Se(s) [H2SeO3]0 [H+]0 [I–]0 Rate (mol/L • s) 1.0  10–4 2.0  10–2 2.0  10–2 1.66  10–7 2.0  10–4 2.0  10–2 2.0  10–2 3.33  10–7 3.0  10–4 2.0  10–2 2.0  10–2 4.99  10–7 1.0  10–4 4.0  10–2 2.0  10–2 6.66  10–7 1.0  10–4 1.0  10–2 2.0  10–2 0.42  10–7 1.0  10–4 2.0  10–2 4.0  10–2 13.4  10–7 1.0  10–4 1.0  10–2 4.0  10–2 3.36  10–7 其速率表示式為何? (A) Rate = k[H2SeO3][H+][ I–] (B) Rate = k[H2SeO3][H+]2[ I–] (C) Rate = k[H2SeO3]2[H+][ I–] (D) Rate = k[H2SeO3][H+]2[ I–]3,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q044\CMU_112_chem_q044_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,45,酸鹼/溶液,"45. 含5A 族元素之分子的沸點如下所示。前三個分子的沸點趨勢隨著分子量降低而降低; 然而氨(NH3)的沸點卻是−33 °C,其原因為何? SbH3 −17 °C, AsH3 −55 °C, PH3 −87 °C, NH3 −33 °C (A) 偶極-偶極吸引力 (dipole-dipole attraction) (B) 金屬鍵 (metallic bonding) (C) 氫鍵 (hydrogen bonding) (D) 離子鍵 (ionic bonding)",B,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q045\CMU_112_chem_q045_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,46,芳香族/有機反應,"46. 甲狀腺素為一從甲狀腺單離出之賀爾蒙,可以控制體內代謝速率。將0.455 克之甲狀腺素 溶解於10.0 克的苯中,此溶液的凝固點(freezing point)為5.144 °C;苯的凝固點為5.444 °C 且其莫耳凝固點下降常數(molar freezing-point-depression constant)Kf 為5.12 °C/m。甲狀腺 素的分子量為? (A) 285 g/mol (B) 777 g/mol (C) 2330 g/mol (D) 7770 g/mol",A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q046\CMU_112_chem_q046_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,47,酸鹼/溶液,47. 氫氟酸(HF)為一弱酸的主要原因為何? (A) 氟離子(F–)水合(hydration)的焓(enthalpy)為負值 (B) HF 鍵能(bond energy)較大 (C) 氟離子(F–)水合(hydration)的熵(entropy)為一大負值 (D) 氟離子(F–)較其它鹵素離子有最大的游離能(ionization energy),A,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q047\CMU_112_chem_q047_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,48,未分類,48. I3–正確的分子結構為? (A) 直線型 (B) 彎曲型 (C) 雙三角錐型 (D) 正四面體型,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q048\CMU_112_chem_q048_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,49,未分類,49. 下列分子何者極性最大? (A) CO2 (B) CH3CHO (C) C2H6 (D) CH3Cl,D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q049\CMU_112_chem_q049_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
中國醫藥大學,112,化學,50,未分類,50. 下列過渡金屬何者為維他命B12 組成部分? (A) 錳(manganese) (B) 鉻(chromium) (C) 鈷(cobalt) (D) 銅(copper),D,官方參考答案,已查官方釋疑公告，無本題更正,未查；官方資料足夠時不需交叉確認,待補充,E:\我的雲端硬碟\codex\後中醫\化學\questions\images\CMU\112\chemistry\q050\CMU_112_chem_q050_full.png,,待複習,,中國醫112化學完整題圖；每題單張圖片包含題幹與所有選項。
